,subject,task,sensor,start,stop,length,outliers,extended,continuous,fixed,final_start,final_stop,Start_dif,Stop_dif,Start_dif_1s,Start_dif_notes,Stop_dif_1s,Stop_dif_notes,pair_start,pair_stop
335,PDMotion_0001_Retest,PS,left_2,38.3125,47.75,9.4375,False,48.3125,-1,extended,38.3125,48.3125,0.025,3.475,0,,1,1.0,38.3125,51.7875
336,PDMotion_0001_Retest,HM,right_1,13.575,21.6,8.025,False,23.575,-1,extended,13.575,23.575,0.375,0.375,0,,0,,13.575,23.95
337,PDMotion_0001_Retest,HM,right_2,13.95,21.6625,7.7125,False,23.95,-1,extended,13.95,23.95,0.375,0.375,0,,0,,13.575,23.95
338,PDMotion_0001_Retest,HM,left_1,32.45,41.7,9.25,False,42.45,-1,extended,32.45,42.45,0.0125,0.0125,0,,0,,32.4375,42.45
339,PDMotion_0001_Retest,HM,left_2,32.4375,41.675,9.2375,False,42.4375,-1,extended,32.4375,42.4375,0.0125,0.0125,0,,0,,32.4375,42.45
340,PDMotion_0001_Retest,FT,right_1,11.9625,19.85,7.8875,False,21.9625,-1,extended,11.9625,21.9625,0.0,0.0,0,,0,,11.9625,21.9625
341,PDMotion_0001_Retest,FT,right_2,12.025,45.3125,33.2875,True,-1.0,3,pair,11.9625,21.9625,0.0,0.0,0,,0,,11.9625,21.9625
342,PDMotion_0001_Retest,FT,left_1,45.025,51.4875,6.4625,False,55.025,-1,extended,45.025,55.025,0.0125,0.0125,0,,0,,45.025,55.0375
343,PDMotion_0001_Retest,FT,left_2,45.0375,51.5,6.4625,False,55.0375,-1,extended,45.0375,55.0375,0.0125,0.0125,0,,0,,45.025,55.0375
344,PDMotion_0001_Retest,TT,right_1,19.25,32.8,13.55,False,-1.0,-1,regular,19.25,32.8,0.0125,0.0,0,,0,,19.2375,32.8
345,PDMotion_0001_Retest,TT,right_2,19.2375,32.8,13.5625,False,-1.0,-1,regular,19.2375,32.8,0.0125,0.0,0,,0,,19.2375,32.8
346,PDMotion_0001_Retest,TT,left_1,47.225,59.575,12.35,False,-1.0,-1,regular,47.225,59.575,0.0125,0.3375,0,,0,,47.2125,59.9125
347,PDMotion_0001_Retest,TT,left_2,47.2125,59.9125,12.7,False,-1.0,-1,regular,47.2125,59.9125,0.0125,0.3375,0,,0,,47.2125,59.9125
348,PDMotion_0001_Retest,LA,right_1,18.1875,23.6875,5.5,False,28.1875,-1,extended,18.1875,28.1875,0.0,0.0,0,,0,,18.1875,28.1875
349,PDMotion_0001_Retest,LA,right_2,18.1875,23.6875,5.5,False,28.1875,-1,extended,18.1875,28.1875,0.0,0.0,0,,0,,18.1875,28.1875
350,PDMotion_0001_Retest,LA,left_1,29.6375,36.625,6.9875,False,39.6375,-1,extended,29.6375,39.6375,0.0,0.0,0,,0,,29.6375,39.6375
351,PDMotion_0001_Retest,LA,left_2,29.6375,36.625,6.9875,False,39.6375,-1,extended,29.6375,39.6375,0.0,0.0,0,,0,,29.6375,39.6375
352,PDMotion_0006_Test,PS,right_1,17.25,23.8875,6.6375,False,27.25,-1,extended,17.25,27.25,3.15,3.15,1,1.0,1,1.0,17.25,27.25
353,PDMotion_0006_Test,PS,right_2,20.4,23.2875,2.8875,False,30.4,-1,extended,20.4,30.4,3.15,3.15,1,1.0,1,1.0,17.25,27.25
354,PDMotion_0006_Test,PS,left_1,22.75,38.8375,16.0875,False,-1.0,-1,regular,22.75,38.8375,10.1,4.0125,1,2.0,1,1.0,32.85,38.8375
355,PDMotion_0006_Test,PS,left_2,32.85,38.2875,5.4375,False,42.85,-1,extended,32.85,42.85,10.1,4.0125,1,2.0,1,1.0,32.85,38.8375
356,PDMotion_0006_Test,HM,right_1,14.6875,20.0875,5.4,False,24.6875,-1,extended,14.6875,24.6875,0.025,0.025,0,,0,,14.6625,24.6875
357,PDMotion_0006_Test,HM,right_2,14.6625,20.1375,5.475,False,24.6625,-1,extended,14.6625,24.6625,0.025,0.025,0,,0,,14.6625,24.6875
358,PDMotion_0006_Test,HM,left_1,18.55,31.4625,12.9125,False,-1.0,-1,regular,18.55,31.4625,0.0125,0.7125,0,,0,,18.55,32.175
359,PDMotion_0006_Test,HM,left_2,18.5625,32.175,13.6125,False,-1.0,-1,regular,18.5625,32.175,0.0125,0.7125,0,,0,,18.55,32.175
360,PDMotion_0006_Test,FT,right_1,23.975,28.3625,4.3875,False,33.975,-1,extended,23.975,33.975,0.2,0.2,0,,0,,23.975,34.175
361,PDMotion_0006_Test,FT,right_2,24.175,28.35,4.175,False,34.175,-1,extended,24.175,34.175,0.2,0.2,0,,0,,23.975,34.175
362,PDMotion_0006_Test,FT,left_1,37.9,43.175,5.275,False,47.9,-1,extended,37.9,47.9,0.05,0.05,0,,0,,37.9,47.95
363,PDMotion_0006_Test,FT,left_2,37.95,43.1625,5.2125,False,47.95,-1,extended,37.95,47.95,0.05,0.05,0,,0,,37.9,47.95
364,PDMotion_0006_Test,TT,right_1,3.25,58.4,55.15,True,-1.0,4,chunk_extend,12.0625,22.0625,0.3125,0.3125,0,,0,,12.0625,22.375
365,PDMotion_0006_Test,TT,right_2,12.375,58.1375,45.7625,True,-1.0,4,chunk_extend,12.375,22.375,0.3125,0.3125,0,,0,,12.0625,22.375
366,PDMotion_0006_Test,TT,left_1,7.675,58.225,50.55,True,-1.0,3,chunk,47.2625,58.225,0.0,0.0,0,,0,,47.2625,58.225
367,PDMotion_0006_Test,TT,left_2,10.775,57.175,46.4,True,-1.0,3,chunk_pair,47.2625,58.225,0.0,0.0,0,,0,,47.2625,58.225
368,PDMotion_0006_Test,LA,right_1,20.325,25.1625,4.8375,False,30.325,-1,extended,20.325,30.325,0.025,0.5625,0,,0,,20.325,30.8875
369,PDMotion_0006_Test,LA,right_2,20.35,30.8875,10.5375,False,-1.0,-1,regular,20.35,30.8875,0.025,0.5625,0,,0,,20.325,30.8875
370,PDMotion_0006_Test,LA,left_1,36.9,41.175,4.275,False,46.9,-1,extended,36.9,46.9,0.0125,0.0125,0,,0,,36.8875,46.9
371,PDMotion_0006_Test,LA,left_2,36.8875,41.05,4.1625,False,46.8875,-1,extended,36.8875,46.8875,0.0125,0.0125,0,,0,,36.8875,46.9
372,PDMotion_0027_Test,PS,right_1,13.7125,25.275,11.5625,False,-1.0,-1,regular,13.7125,25.275,0.0,0.0,0,,0,,13.7125,25.275
373,PDMotion_0027_Test,PS,right_2,5.225,36.225,31.0,True,-1.0,3,pair,13.7125,25.275,0.0,0.0,0,,0,,13.7125,25.275
374,PDMotion_0027_Test,PS,left_1,24.2625,37.9375,13.675,False,-1.0,-1,regular,24.2625,37.9375,1.7375,1.4125,0,,0,,24.2625,37.9375
375,PDMotion_0027_Test,PS,left_2,26.0,36.525,10.525,False,-1.0,-1,regular,26.0,36.525,1.7375,1.4125,0,,0,,24.2625,37.9375
376,PDMotion_0027_Test,HM,right_1,21.1875,31.2875,10.1,False,-1.0,-1,regular,21.1875,31.2875,0.0375,0.025,0,,0,,21.1875,31.3125
377,PDMotion_0027_Test,HM,right_2,21.225,31.3125,10.0875,False,-1.0,-1,regular,21.225,31.3125,0.0375,0.025,0,,0,,21.1875,31.3125
378,PDMotion_0027_Test,HM,left_1,41.275,49.275,8.0,False,51.275,-1,extended,41.275,51.275,2.3875,1.9625,0,,0,,38.8875,51.275
379,PDMotion_0027_Test,HM,left_2,38.8875,49.3125,10.425,False,-1.0,-1,regular,38.8875,49.3125,2.3875,1.9625,0,,0,,38.8875,51.275
380,PDMotion_0027_Test,FT,right_1,17.15,24.1,6.95,False,27.15,-1,extended,17.15,27.15,8.125,2.45,1,1.0,0,,17.15,27.15
381,PDMotion_0027_Test,FT,right_2,9.025,24.7,15.675,False,-1.0,-1,regular,9.025,24.7,8.125,2.45,1,1.0,0,,17.15,27.15
382,PDMotion_0027_Test,FT,left_1,27.775,31.9625,4.1875,False,37.775,-1,extended,27.775,37.775,2.35,2.35,0,,0,,25.425,37.775
383,PDMotion_0027_Test,FT,left_2,25.425,32.5875,7.1625,False,35.425,-1,extended,25.425,35.425,2.35,2.35,0,,0,,25.425,37.775
384,PDMotion_0027_Test,TT,right_1,21.6125,31.325,9.7125,False,31.6125,-1,extended,21.6125,31.6125,0.0,0.0,0,,0,,21.6125,31.6125
385,PDMotion_0027_Test,TT,right_2,21.6125,31.3125,9.7,False,31.6125,-1,extended,21.6125,31.6125,0.0,0.0,0,,0,,21.6125,31.6125
386,PDMotion_0027_Test,TT,left_1,38.6375,48.3375,9.7,False,48.6375,-1,extended,38.6375,48.6375,0.2375,0.2375,0,,0,,38.4,48.6375
387,PDMotion_0027_Test,TT,left_2,38.4,48.375,9.975,False,48.4,-1,extended,38.4,48.4,0.2375,0.2375,0,,0,,38.4,48.6375
388,PDMotion_0027_Test,LA,right_1,21.0875,27.6375,6.55,False,31.0875,-1,extended,21.0875,31.0875,0.0125,0.0125,0,,0,,21.0875,31.1
389,PDMotion_0027_Test,LA,right_2,21.1,27.65,6.55,False,31.1,-1,extended,21.1,31.1,0.0125,0.0125,0,,0,,21.0875,31.1
390,PDMotion_0027_Test,LA,left_1,30.4875,36.1,5.6125,False,40.4875,-1,extended,30.4875,40.4875,0.4,0.4,0,,0,,30.0875,40.4875
391,PDMotion_0027_Test,LA,left_2,30.0875,37.275,7.1875,False,40.0875,-1,extended,30.0875,40.0875,0.4,0.4,0,,0,,30.0875,40.4875
392,PDMotion_0026_Retest,PS,right_1,17.0125,24.35,7.3375,False,27.0125,-1,extended,17.0125,27.0125,0.525,7.75,0,,1,1.0,16.4875,27.0125
393,PDMotion_0026_Retest,PS,right_2,16.4875,34.7625,18.275,False,-1.0,-1,regular,16.4875,34.7625,0.525,7.75,0,,1,1.0,16.4875,27.0125
394,PDMotion_0026_Retest,PS,left_1,27.7,32.7,5.0,False,37.7,-1,extended,27.7,37.7,0.075,0.075,0,,0,,27.625,37.7
395,PDMotion_0026_Retest,PS,left_2,27.625,33.875,6.25,False,37.625,-1,extended,27.625,37.625,0.075,0.075,0,,0,,27.625,37.7
396,PDMotion_0026_Retest,HM,right_1,21.2125,27.675,6.4625,False,31.2125,-1,extended,21.2125,31.2125,0.2375,0.2375,0,,0,,21.2125,31.45
397,PDMotion_0026_Retest,HM,right_2,21.45,27.7375,6.2875,False,31.45,-1,extended,21.45,31.45,0.2375,0.2375,0,,0,,21.2125,31.45
398,PDMotion_0026_Retest,HM,left_1,31.625,35.3,3.675,False,41.625,-1,extended,31.625,41.625,0.0375,0.0375,0,,0,,31.625,41.6625
399,PDMotion_0026_Retest,HM,left_2,31.6625,35.35,3.6875,False,41.6625,-1,extended,31.6625,41.6625,0.0375,0.0375,0,,0,,31.625,41.6625
400,PDMotion_0026_Retest,FT,right_1,16.5875,22.9625,6.375,False,26.5875,-1,extended,16.5875,26.5875,0.15,0.15,0,,0,,16.5875,26.7375
401,PDMotion_0026_Retest,FT,right_2,16.7375,26.05,9.3125,False,26.7375,-1,extended,16.7375,26.7375,0.15,0.15,0,,0,,16.5875,26.7375
402,PDMotion_0026_Retest,FT,left_1,28.05,33.6125,5.5625,False,38.05,-1,extended,28.05,38.05,0.0875,0.0875,0,,0,,28.05,38.1375
403,PDMotion_0026_Retest,FT,left_2,28.1375,35.15,7.0125,False,38.1375,-1,extended,28.1375,38.1375,0.0875,0.0875,0,,0,,28.05,38.1375
404,PDMotion_0026_Retest,TT,right_1,18.5375,24.3625,5.825,False,28.5375,-1,extended,18.5375,28.5375,6.0375,4.15,1,1.0,1,2.0,18.5375,24.3875
405,PDMotion_0026_Retest,TT,right_2,12.5,24.3875,11.8875,False,-1.0,-1,regular,12.5,24.3875,6.0375,4.15,1,1.0,1,2.0,18.5375,24.3875
406,PDMotion_0026_Retest,TT,left_1,27.4375,32.55,5.1125,False,37.4375,-1,extended,27.4375,37.4375,0.0,0.0,0,,0,,27.4375,37.4375
407,PDMotion_0026_Retest,TT,left_2,27.4375,32.5,5.0625,False,37.4375,-1,extended,27.4375,37.4375,0.0,0.0,0,,0,,27.4375,37.4375
408,PDMotion_0026_Retest,LA,right_1,17.2,22.7875,5.5875,False,27.2,-1,extended,17.2,27.2,0.0,0.0,0,,0,,17.2,27.2
409,PDMotion_0026_Retest,LA,right_2,5.225,29.7375,24.5125,True,-1.0,3,pair,17.2,27.2,0.0,0.0,0,,0,,17.2,27.2
410,PDMotion_0026_Retest,LA,left_1,24.6375,31.7,7.0625,False,34.6375,-1,extended,24.6375,34.6375,0.3875,0.3875,0,,0,,24.25,34.6375
411,PDMotion_0026_Retest,LA,left_2,24.25,31.6875,7.4375,False,34.25,-1,extended,24.25,34.25,0.3875,0.3875,0,,0,,24.25,34.6375
412,PDMotion_0014_Retest,PS,right_1,12.225,18.5625,6.3375,False,22.225,-1,extended,12.225,22.225,0.2,0.2,0,,0,,12.025,22.225
413,PDMotion_0014_Retest,PS,right_2,12.025,18.5125,6.4875,False,22.025,-1,extended,12.025,22.025,0.2,0.2,0,,0,,12.025,22.225
414,PDMotion_0014_Retest,PS,left_1,30.0875,38.5125,8.425,False,40.0875,-1,extended,30.0875,40.0875,0.0625,0.0625,0,,0,,30.0875,40.15
415,PDMotion_0014_Retest,PS,left_2,30.15,37.4875,7.3375,False,40.15,-1,extended,30.15,40.15,0.0625,0.0625,0,,0,,30.0875,40.15
416,PDMotion_0014_Retest,HM,right_1,18.6125,23.8625,5.25,False,28.6125,-1,extended,18.6125,28.6125,0.0,0.0,0,,0,,18.6125,28.6125
417,PDMotion_0014_Retest,HM,right_2,18.6125,24.7625,6.15,False,28.6125,-1,extended,18.6125,28.6125,0.0,0.0,0,,0,,18.6125,28.6125
418,PDMotion_0014_Retest,HM,left_1,32.0,38.525,6.525,False,42.0,-1,extended,32.0,42.0,0.2875,0.2875,0,,0,,32.0,42.2875
419,PDMotion_0014_Retest,HM,left_2,32.2875,38.525,6.2375,False,42.2875,-1,extended,32.2875,42.2875,0.2875,0.2875,0,,0,,32.0,42.2875
420,PDMotion_0014_Retest,FT,right_1,7.6875,13.1125,5.425,False,17.6875,-1,extended,7.6875,17.6875,0.025,0.025,0,,0,,7.6625,17.6875
421,PDMotion_0014_Retest,FT,right_2,7.6625,15.9875,8.325,False,17.6625,-1,extended,7.6625,17.6625,0.025,0.025,0,,0,,7.6625,17.6875
422,PDMotion_0014_Retest,FT,left_1,19.0375,23.3375,4.3,False,29.0375,-1,extended,19.0375,29.0375,0.1125,0.1125,0,,0,,19.0375,29.15
423,PDMotion_0014_Retest,FT,left_2,19.15,24.325,5.175,False,29.15,-1,extended,19.15,29.15,0.1125,0.1125,0,,0,,19.0375,29.15
424,PDMotion_0014_Retest,TT,right_1,13.275,21.95,8.675,False,23.275,-1,extended,13.275,23.275,0.0125,0.0125,0,,0,,13.2625,23.275
425,PDMotion_0014_Retest,TT,right_2,13.2625,21.9875,8.725,False,23.2625,-1,extended,13.2625,23.2625,0.0125,0.0125,0,,0,,13.2625,23.275
426,PDMotion_0014_Retest,TT,left_1,36.075,45.4625,9.3875,False,46.075,-1,extended,36.075,46.075,0.0125,0.0125,0,,0,,36.0625,46.075
427,PDMotion_0014_Retest,TT,left_2,36.0625,45.4625,9.4,False,46.0625,-1,extended,36.0625,46.0625,0.0125,0.0125,0,,0,,36.0625,46.075
428,PDMotion_0014_Retest,LA,right_1,15.5375,22.75,7.2125,False,25.5375,-1,extended,15.5375,25.5375,0.375,0.375,0,,0,,15.1625,25.5375
429,PDMotion_0014_Retest,LA,right_2,15.1625,24.0,8.8375,False,25.1625,-1,extended,15.1625,25.1625,0.375,0.375,0,,0,,15.1625,25.5375
430,PDMotion_0014_Retest,LA,left_1,29.7625,39.325,9.5625,False,39.7625,-1,extended,29.7625,39.7625,0.35,0.35,0,,0,,29.4125,39.7625
431,PDMotion_0014_Retest,LA,left_2,29.4125,38.9,9.4875,False,39.4125,-1,extended,29.4125,39.4125,0.35,0.35,0,,0,,29.4125,39.7625
432,PDMotion_0003_Test,PS,right_1,4.275,17.7625,13.4875,False,-1.0,-1,regular,4.275,17.7625,7.825,4.3375,1,2.0,1,1.0,12.1,17.7625
433,PDMotion_0003_Test,PS,right_2,12.1,19.0125,6.9125,False,22.1,-1,extended,12.1,22.1,7.825,4.3375,1,2.0,1,1.0,12.1,17.7625
434,PDMotion_0003_Test,PS,left_1,25.85,31.9375,6.0875,False,35.85,-1,extended,25.85,35.85,1.8125,1.8125,0,,0,,24.0375,35.85
435,PDMotion_0003_Test,PS,left_2,24.0375,31.2625,7.225,False,34.0375,-1,extended,24.0375,34.0375,1.8125,1.8125,0,,0,,24.0375,35.85
436,PDMotion_0003_Test,HM,right_1,14.1875,19.4375,5.25,False,24.1875,-1,extended,14.1875,24.1875,0.0125,0.0125,0,,0,,14.1875,24.2
437,PDMotion_0003_Test,HM,right_2,14.2,21.2625,7.0625,False,24.2,-1,extended,14.2,24.2,0.0125,0.0125,0,,0,,14.1875,24.2
438,PDMotion_0003_Test,HM,left_1,27.2375,31.7125,4.475,False,37.2375,-1,extended,27.2375,37.2375,0.0125,0.0125,0,,0,,27.2375,37.25
439,PDMotion_0003_Test,HM,left_2,27.25,31.4625,4.2125,False,37.25,-1,extended,27.25,37.25,0.0125,0.0125,0,,0,,27.2375,37.25
440,PDMotion_0003_Test,FT,right_1,11.15,15.45,4.3,False,21.15,-1,extended,11.15,21.15,0.1125,0.1125,0,,0,,11.15,21.2625
441,PDMotion_0003_Test,FT,right_2,11.2625,15.575,4.3125,False,21.2625,-1,extended,11.2625,21.2625,0.1125,0.1125,0,,0,,11.15,21.2625
442,PDMotion_0003_Test,FT,left_1,30.8125,33.95,3.1375,False,40.8125,-1,extended,30.8125,40.8125,0.1125,0.1125,0,,0,,30.8125,40.925
443,PDMotion_0003_Test,FT,left_2,30.925,34.6625,3.7375,False,40.925,-1,extended,30.925,40.925,0.1125,0.1125,0,,0,,30.8125,40.925
444,PDMotion_0003_Test,TT,right_1,10.825,14.625,3.8,False,20.825,-1,extended,10.825,20.825,0.3,0.3,0,,0,,10.525,20.825
445,PDMotion_0003_Test,TT,right_2,10.525,14.625,4.1,False,20.525,-1,extended,10.525,20.525,0.3,0.3,0,,0,,10.525,20.825
446,PDMotion_0003_Test,TT,left_1,24.425,28.775,4.35,False,34.425,-1,extended,24.425,34.425,0.0,0.0,0,,0,,24.425,34.425
447,PDMotion_0003_Test,TT,left_2,24.425,28.25,3.825,False,34.425,-1,extended,24.425,34.425,0.0,0.0,0,,0,,24.425,34.425
448,PDMotion_0003_Test,LA,right_1,8.975,13.925,4.95,False,18.975,-1,extended,8.975,18.975,0.0,0.0,0,,0,,8.975,18.975
449,PDMotion_0003_Test,LA,right_2,8.975,13.9,4.925,False,18.975,-1,extended,8.975,18.975,0.0,0.0,0,,0,,8.975,18.975
450,PDMotion_0003_Test,LA,left_1,20.8,26.55,5.75,False,30.8,-1,extended,20.8,30.8,0.0125,0.0125,0,,0,,20.7875,30.8
451,PDMotion_0003_Test,LA,left_2,20.7875,26.55,5.7625,False,30.7875,-1,extended,20.7875,30.7875,0.0125,0.0125,0,,0,,20.7875,30.8
452,PDMotion_0017_Test,PS,right_1,11.5375,17.15,5.6125,False,21.5375,-1,extended,11.5375,21.5375,0.3,0.3,0,,0,,11.2375,21.5375
453,PDMotion_0017_Test,PS,right_2,11.2375,17.15,5.9125,False,21.2375,-1,extended,11.2375,21.2375,0.3,0.3,0,,0,,11.2375,21.5375
454,PDMotion_0017_Test,PS,left_1,23.175,27.4125,4.2375,False,33.175,-1,extended,23.175,33.175,0.0375,0.0375,0,,0,,23.1375,33.175
455,PDMotion_0017_Test,PS,left_2,23.1375,28.2625,5.125,False,33.1375,-1,extended,23.1375,33.1375,0.0375,0.0375,0,,0,,23.1375,33.175
456,PDMotion_0017_Test,HM,right_1,15.0875,20.0875,5.0,False,25.0875,-1,extended,15.0875,25.0875,0.0,0.0,0,,0,,15.0875,25.0875
457,PDMotion_0017_Test,HM,right_2,15.0875,20.0875,5.0,False,25.0875,-1,extended,15.0875,25.0875,0.0,0.0,0,,0,,15.0875,25.0875
458,PDMotion_0017_Test,HM,left_1,24.45,30.3625,5.9125,False,34.45,-1,extended,24.45,34.45,0.05,0.05,0,,0,,24.45,34.5
459,PDMotion_0017_Test,HM,left_2,24.5,30.3625,5.8625,False,34.5,-1,extended,24.5,34.5,0.05,0.05,0,,0,,24.45,34.5
460,PDMotion_0017_Test,FT,right_1,18.275,23.95,5.675,False,28.275,-1,extended,18.275,28.275,16.55,4.5625,1,1.0,1,2.0,18.275,23.7125
461,PDMotion_0017_Test,FT,right_2,1.725,23.7125,21.9875,True,-1.0,-1,regular,1.725,23.7125,16.55,4.5625,1,1.0,1,2.0,18.275,23.7125
462,PDMotion_0017_Test,FT,left_1,32.95,36.5,3.55,False,42.95,-1,extended,32.95,42.95,1.45,1.45,0,,0,,31.5,42.95
463,PDMotion_0017_Test,FT,left_2,31.5,37.3625,5.8625,False,41.5,-1,extended,31.5,41.5,1.45,1.45,0,,0,,31.5,42.95
464,PDMotion_0017_Test,TT,right_1,24.675,35.45,10.775,False,-1.0,-1,regular,24.675,35.45,0.0125,0.0125,0,,0,,24.675,35.45
465,PDMotion_0017_Test,TT,right_2,24.6875,35.4375,10.75,False,-1.0,-1,regular,24.6875,35.4375,0.0125,0.0125,0,,0,,24.675,35.45
466,PDMotion_0017_Test,TT,left_1,1.7625,64.4,62.6375,True,-1.0,4,chunk,41.0125,64.4,1.1625,1.1125,0,,0,,39.85,65.5125
467,PDMotion_0017_Test,TT,left_2,0.075,65.5125,65.4375,True,-1.0,4,chunk,39.85,65.5125,1.1625,1.1125,0,,0,,39.85,65.5125
468,PDMotion_0017_Test,LA,right_1,16.4375,24.0625,7.625,False,26.4375,-1,extended,16.4375,26.4375,0.0,0.0,0,,0,,16.4375,26.4375
469,PDMotion_0017_Test,LA,right_2,16.4375,24.0625,7.625,False,26.4375,-1,extended,16.4375,26.4375,0.0,0.0,0,,0,,16.4375,26.4375
470,PDMotion_0017_Test,LA,left_1,18.6,36.25,17.65,False,-1.0,-1,regular,18.6,36.25,0.0,0.0,0,,0,,18.6,36.25
471,PDMotion_0017_Test,LA,left_2,0.4375,36.7375,36.3,True,-1.0,4,pair,18.6,36.25,0.0,0.0,0,,0,,18.6,36.25
472,PDMotion_0022_Test,PS,right_1,17.2625,65.0,47.7375,True,-1.0,3,chunk,17.2625,35.55,0.1625,1.0625,0,,0,,17.1,35.55
473,PDMotion_0022_Test,PS,right_2,7.2875,43.4125,36.125,True,-1.0,3,chunk,17.1,34.4875,0.1625,1.0625,0,,0,,17.1,35.55
474,PDMotion_0022_Test,PS,left_1,43.65,59.9,16.25,False,-1.0,-1,regular,43.65,59.9,0.0125,0.45,0,,0,,43.65,59.9
475,PDMotion_0022_Test,PS,left_2,43.6625,59.45,15.7875,False,-1.0,-1,regular,43.6625,59.45,0.0125,0.45,0,,0,,43.65,59.9
476,PDMotion_0022_Test,HM,right_1,20.9125,36.8875,15.975,False,-1.0,-1,regular,20.9125,36.8875,0.0,0.0,0,,0,,20.9125,36.8875
477,PDMotion_0022_Test,HM,right_2,12.425,37.125,24.7,True,-1.0,3,pair,20.9125,36.8875,0.0,0.0,0,,0,,20.9125,36.8875
478,PDMotion_0022_Test,HM,left_1,9.4625,57.4375,47.975,True,-1.0,3,chunk,42.75,57.4375,2.425,0.5875,0,,0,,40.325,57.4375
479,PDMotion_0022_Test,HM,left_2,7.3625,56.85,49.4875,True,-1.0,3,chunk,40.325,56.85,2.425,0.5875,0,,0,,40.325,57.4375
480,PDMotion_0022_Test,FT,right_1,9.2875,28.3,19.0125,False,-1.0,-1,regular,9.2875,28.3,0.8875,0.05,0,,0,,9.2875,28.35
481,PDMotion_0022_Test,FT,right_2,10.175,28.35,18.175,False,-1.0,-1,regular,10.175,28.35,0.8875,0.05,0,,0,,9.2875,28.35
482,PDMotion_0022_Test,FT,left_1,37.8625,47.6375,9.775,False,47.8625,-1,extended,37.8625,47.8625,0.0625,1.325,0,,0,,37.8,49.1875
483,PDMotion_0022_Test,FT,left_2,37.8,49.1875,11.3875,False,-1.0,-1,regular,37.8,49.1875,0.0625,1.325,0,,0,,37.8,49.1875
484,PDMotion_0022_Test,TT,right_1,15.15,31.025,15.875,False,-1.0,-1,regular,15.15,31.025,4.5625,1.9,1,1.0,0,,15.15,31.025
485,PDMotion_0022_Test,TT,right_2,10.5875,29.125,18.5375,False,-1.0,-1,regular,10.5875,29.125,4.5625,1.9,1,1.0,0,,15.15,31.025
486,PDMotion_0022_Test,TT,left_1,33.625,49.85,16.225,False,-1.0,-1,regular,33.625,49.85,0.65,0.025,0,,0,,33.625,49.85
487,PDMotion_0022_Test,TT,left_2,34.275,49.825,15.55,False,-1.0,-1,regular,34.275,49.825,0.65,0.025,0,,0,,33.625,49.85
488,PDMotion_0022_Test,LA,right_1,21.1875,37.625,16.4375,False,-1.0,-1,regular,21.1875,37.625,0.0125,0.8125,0,,0,,21.175,37.625
489,PDMotion_0022_Test,LA,right_2,21.175,36.8125,15.6375,False,-1.0,-1,regular,21.175,36.8125,0.0125,0.8125,0,,0,,21.175,37.625
490,PDMotion_0022_Test,LA,left_1,40.85,51.375,10.525,False,-1.0,-1,regular,40.85,51.375,0.0125,1.1875,0,,0,,40.8375,52.5625
491,PDMotion_0022_Test,LA,left_2,40.8375,52.5625,11.725,False,-1.0,-1,regular,40.8375,52.5625,0.0125,1.1875,0,,0,,40.8375,52.5625
492,PDMotion_0013_Retest,PS,right_1,14.3625,46.525,32.1625,True,-1.0,3,chunk,14.3625,36.325,0.0875,0.0375,0,,0,,14.275,36.3625
493,PDMotion_0013_Retest,PS,right_2,14.275,63.2875,49.0125,True,-1.0,3,chunk,14.275,36.3625,0.0875,0.0375,0,,0,,14.275,36.3625
494,PDMotion_0013_Retest,PS,left_1,42.4125,62.0875,19.675,False,-1.0,-1,regular,42.4125,62.0875,0.15,0.025,0,,0,,42.4125,62.1125
495,PDMotion_0013_Retest,PS,left_2,42.5625,62.1125,19.55,False,-1.0,-1,regular,42.5625,62.1125,0.15,0.025,0,,0,,42.4125,62.1125
496,PDMotion_0013_Retest,HM,right_1,15.0375,46.575,31.5375,True,-1.0,3,chunk,15.0375,32.5125,0.0625,0.1375,0,,0,,14.975,32.65
497,PDMotion_0013_Retest,HM,right_2,10.7875,46.475,35.6875,True,-1.0,3,chunk,14.975,32.65,0.0625,0.1375,0,,0,,14.975,32.65
498,PDMotion_0013_Retest,HM,left_1,51.6375,68.5125,16.875,False,-1.0,-1,regular,51.6375,68.5125,0.0,0.0,0,,0,,51.6375,68.5125
499,PDMotion_0013_Retest,HM,left_2,15.2375,72.65,57.4125,True,-1.0,3,pair,51.6375,68.5125,0.0,0.0,0,,0,,51.6375,68.5125
500,PDMotion_0013_Retest,FT,right_1,13.4875,23.7625,10.275,False,-1.0,-1,regular,13.4875,23.7625,0.0,0.0,0,,0,,13.4875,23.7625
501,PDMotion_0013_Retest,FT,right_2,13.3875,50.2875,36.9,True,-1.0,3,pair,13.4875,23.7625,0.0,0.0,0,,0,,13.4875,23.7625
502,PDMotion_0013_Retest,FT,left_1,41.425,53.175,11.75,False,-1.0,-1,regular,41.425,53.175,0.925,2.8875,0,,0,,40.5,56.0625
503,PDMotion_0013_Retest,FT,left_2,40.5,56.0625,15.5625,False,-1.0,-1,regular,40.5,56.0625,0.925,2.8875,0,,0,,40.5,56.0625
504,PDMotion_0013_Retest,TT,right_1,17.2625,25.8625,8.6,False,27.2625,-1,extended,17.2625,27.2625,3.0,1.3875,0,,0,,14.2625,27.2625
505,PDMotion_0013_Retest,TT,right_2,14.2625,25.875,11.6125,False,-1.0,-1,regular,14.2625,25.875,3.0,1.3875,0,,0,,14.2625,27.2625
